app_id,app_title,review_id,review_publish_time,review_score,review_author_user_id,review_author_user_name,device,review_played_spent,up_rating_aspects,down_rating_aspects,review_content_raw_text,comments,review_up_votes,review_down_votes
776320,星布谷地,46438943,2025-09-25 03:48:39,4,625106442,宁,OPPO A系列,,[],[],星露谷物语同款玩法吗？,13.0,,
776320,星布谷地,46438939,2025-09-25 03:48:19,1,709873281,奶酪烤肠,Vivo X Fold+,,[],[],好奇种田要怎么抽卡，抽角色抽农具吗😂五星锄头翻出来的地能长金子？,15.0,14.0,21.0
776320,星布谷地,46438826,2025-09-25 03:37:44,4,106478971,云静眠,OPPO Find X6,,[],[],明年夏天能不能公测😁,,,
776320,星布谷地,46438824,2025-09-25 03:37:39,3,5973511,草莓味的老司机。,Android 设备,,[],[],摆脱了米氏全家桶玩法吗,1.0,2.0,
776320,星布谷地,46438636,2025-09-25 03:21:01,5,400843353,白晨,Android 设备,,[],[],能不能现在就公测,,2.0,
776320,星布谷地,46438630,2025-09-25 03:20:37,5,61623675,浅呓°,Android 设备,,[],[],期待，最好不要有卡池，有DLC内购的方式就行了😘😘😘,1.0,2.0,1.0
776320,星布谷地,46438516,2025-09-25 03:11:27,5,424227895,巧克力蛋糕,Redmi K60,,[],[],希望自由度可以高一点，游戏内的时间流速慢一点，别跟波西亚似的跑到地方没采什么东西就强制睡觉了，还有种田就种田，不要加入战斗系统,2.0,55.0,4.0
776320,星布谷地,46438365,2025-09-25 02:59:02,5,432365490,贰纯,Vivo IQOO Neo8 Pro,,[],[],我的手游移动种田就靠你了！不要限制种田求求了！我很能肝的！上线时间绝对拉满🙏🙏,12.0,50.0,
776320,星布谷地,46438363,2025-09-25 02:58:59,5,541893475,伞衣,Android 设备,,[],[],希望不要像某喵喵空间一样又肝又卡战斗（闭目）,,1.0,
776320,星布谷地,46438345,2025-09-25 02:57:02,5,71589076,繁花凤,Android 设备,,[],[],今年公测好吗😭😭👊🏻我现在就想玩星布谷地,,5.0,1.0
776320,星布谷地,46438276,2025-09-25 02:51:27,5,3421692,欣Liz,PC 客户端,,[],[],期待,,,
776320,星布谷地,46438268,2025-09-25 02:50:45,5,529725681,黄山真君,Vivo S19,,[],[],快上移动端测试,,1.0,
776320,星布谷地,46438126,2025-09-25 02:39:53,4,318064146,User318064146,Vivo IQOO Neo10,,[],[],看了一下宣传片，还是很不错的，但是动作略显僵硬，希望后续能优化到原神或者绝区零那种动作流畅度,8.0,36.0,2.0
