,review_id,token_count
3216,34551065,64
3217,34550922,25
3218,34550899,20
3219,34550848,23
3220,34550841,49
3221,34550791,51
3222,34550761,209
3223,34550653,21
3224,34550579,43
3225,34550459,58
3226,34550253,13
3227,34550234,95
3228,34549924,84
3229,34550174,27
3230,34540605,12
3231,34550133,168
3232,34550116,12
3233,34550077,77
3234,23690030,109
3235,34550040,142
3236,34550007,46
3237,34549849,121
3238,34549799,45
3239,34549798,17
3240,34549793,76
3241,34549782,36
3242,34549672,55
3243,34549777,25
3244,34549738,22
3245,34549683,23
3246,34549612,99
3247,34549590,81
3248,34549572,11
3249,34549524,26
3250,34549517,67
3251,34371814,692
3252,34548876,71
3253,34549428,86
3254,34549423,51
3255,34549417,79
3256,34549408,15
3257,34549402,50
3258,34549369,29
3259,34549345,81
3260,34549338,133
3261,34549300,60
3262,34549273,155
3263,34549229,48
3264,34549202,14
3265,34549166,20
3266,34549164,105
3267,34549135,83
3268,34549101,10
3269,34549090,29
3270,34549081,92
3271,34549048,40
3272,34549031,11
3273,34548930,37
3274,34548909,41
3275,34548899,43
3276,34548892,15
3277,34548860,18
3278,34548839,37
3279,34548520,83
3280,34548481,134
3281,34548431,17
3282,34548379,60
3283,34548332,43
3284,34548324,17
3285,34548238,159
3286,34548211,25
3287,34548188,30
3288,34548155,16
3289,34548111,70
3290,34548037,12
3291,34548012,25
3292,34547999,9
3293,34547868,109
3294,34547854,81
3295,34547823,356
3296,34547819,36
3297,34547818,99
3298,34547795,9
3299,34547787,13
3300,34547769,91
3301,34547739,74
3302,34547699,22
3303,34547675,84
3304,34547658,39
3305,34547649,26
3306,34547639,166
3307,34547611,96
3308,34547604,11
3309,34547594,19
3310,34547555,83
3311,34547538,17
3312,34547530,29
3313,34547529,83
3314,34547452,34
3315,34547448,58
3316,34547436,41
3317,34547419,108
3318,34542754,250
3319,34547392,27
3320,34547389,23
3321,34547291,81
3322,34547270,70
3323,34547223,19
3324,34547220,70
3325,34547166,17
3326,34546755,547
3327,34546969,22
3328,34546939,14
3329,34546930,75
3330,34546899,115
3331,34546800,21
3332,34546779,16
3333,34546775,40
3334,25707207,40
3335,34546680,184
3336,34546669,119
3337,34546650,184
3338,34546629,32
3339,34546557,51
3340,34541149,27
3341,34546480,102
3342,34546477,143
3343,34546429,87
3344,34546395,119
3345,34546392,33
3346,34546390,83
3347,34546377,71
3348,34546096,189
3349,34546303,66
3350,34546276,24
3351,34546268,283
3352,34546243,35
3353,34546229,75
3354,34546191,37
3355,34546150,32
3356,34546085,88
3357,34546030,36
3358,34546021,62
3359,34546012,12
3360,34545049,546
3361,34545913,25
3362,34545887,37
3363,34545824,31
3364,34545795,30
3365,34545739,51
3366,34545713,31
3367,34545692,13
3368,34540723,74
3369,34545672,56
3370,34545653,25
3371,34545588,34
3372,34545581,105
3373,34545577,18
3374,34545571,43
3375,34545559,39
3376,34545515,10
3377,34545450,116
3378,34545370,167
3379,34545348,183
3380,34545272,112
3381,34545265,15
3382,34545250,9
3383,34545221,25
3384,34545207,11
3385,34545197,41
3386,34545124,89
3387,34545110,18
3388,34545098,96
3389,34545079,9
3390,34544965,32
3391,34544907,32
3392,34544792,34
3393,34544790,15
3394,34544783,19
3395,34544746,19
3396,34544738,38
3397,34544685,19
3398,34544633,12
3399,34544614,19
3400,34544557,32
3401,34544537,43
3402,34544529,19
3403,34544475,11
3404,34544460,33
3405,34544375,620
3406,34544367,27
3407,34478885,990
3408,34544350,47
3409,34544328,9
3410,34544317,27
3411,34544272,18
3412,34544246,25
3413,34543983,125
3414,34544144,17
3415,34544124,13
3416,34544112,50
3417,34544110,48
3418,34544067,14
3419,34544052,55
3420,34543992,22
3421,34543982,26
3422,34543957,23
3423,34543950,160
3424,34543592,43
3425,34543920,38
3426,34543900,27
3427,34543871,13
3428,34543853,39
3429,34543849,14
3430,34278290,23
3431,34543832,65
3432,34543830,63
3433,34543829,33
3434,34543824,27
3435,34543814,71
3436,34543796,45
3437,34467981,149
3438,34543725,17
3439,34543717,23
3440,34543706,46
3441,34543697,37
3442,34543687,35
3443,34543682,234
3444,34543672,8
3445,34543633,38
3446,34543602,42
3447,34543597,20
3448,34543557,35
3449,34543539,41
3450,34543497,33
3451,34543464,13
3452,34543442,45
3453,34543441,20
3454,34543440,38
3455,34543428,15
3456,34543326,39
3457,34543323,67
3458,34543227,33
3459,34543265,27
3460,34543224,21
3461,34543188,59
3462,34543187,9
3463,34543185,81
3464,34541308,20
3465,34543121,24
3466,34543104,15
3467,34543102,65
3468,34543091,9
3469,34543080,76
3470,34543078,22
3471,34543064,57
3472,34543045,42
3473,34543004,46
3474,34542995,79
3475,34542982,27
3476,34542975,55
3477,34542972,24
3478,34542959,29
3479,34542938,41
3480,34542928,9
3481,34542897,243
3482,34542888,13
3483,34542881,96
3484,34542877,22
3485,34542871,12
3486,34542866,26
3487,34542864,107
3488,34542846,48
3489,34542845,24
3490,34542843,60
3491,34542842,29
3492,34542813,25
3493,34542809,62
3494,34542794,33
3495,34542773,110
3496,34542765,16
3497,34261896,94
3498,34542760,29
3499,34542749,17
3500,34542738,1558
3501,34542737,114
3502,34542716,104
3503,34542694,23
3504,34261353,115
3505,34542687,136
3506,34542681,269
3507,34542657,30
3508,34542639,94
3509,34542636,25
3510,34542603,13
3511,34542398,265
3512,34542544,87
3513,34540993,222
3514,34542525,33
3515,34542524,49
3516,34542504,82
3517,34542501,32
3518,34542495,44
3519,34542465,11
3520,34542445,21
3521,34542442,45
3522,34542405,33
3523,34542400,86
3524,34542379,30
3525,34542378,66
3526,34542351,62
3527,34542344,9
3528,34542336,61
3529,34542311,15
3530,34542234,24
3531,34542287,25
3532,34542279,94
3533,34542277,156
3534,34542261,27
3535,34542223,42
3536,34542217,29
3537,34542215,34
3538,34542210,86
3539,34542208,12
3540,34542205,17
3541,34542173,17
3542,34542168,21
3543,34542162,18
3544,34542152,35
3545,34542133,46
3546,34542124,18
3547,34542123,66
3548,34542076,30
3549,24177999,87
3550,34542067,54
3551,34542043,41
3552,34542020,23
3553,34542013,33
3554,34542001,218
3555,34541982,34
3556,34541977,33
3557,34541973,17
3558,34541952,250
3559,34541926,37
3560,34541891,152
3561,34541881,22
3562,34541864,206
3563,34541844,42
3564,34541842,20
3565,34541837,21
3566,34541836,20
3567,34107812,87
3568,34541814,15
3569,34541811,16
3570,34541809,55
3571,34541796,77
3572,34541790,13
3573,34541779,48
3574,34541772,31
3575,34541768,13
3576,34541746,58
3577,34541739,11
3578,34541727,9
3579,34541716,23
3580,34541685,59
3581,34541681,13
3582,34541668,29
3583,34541658,35
3584,34541652,66
3585,34541647,48
3586,34541624,18
3587,34541615,20
3588,34541611,21
3589,34541597,37
3590,34541591,28
3591,34541585,79
3592,34541583,18
3593,34541561,16
3594,34541521,34
3595,34541513,22
3596,34541486,51
3597,34541441,59
3598,34541439,65
3599,34541437,54
3600,34541432,25
3601,34541428,48
3602,34541422,105
3603,34541388,23
3604,34541383,27
3605,34541373,25
3606,34541356,20
3607,34541336,52
3608,34541333,165
3609,34541328,44
3610,34541317,129
3611,34541316,53
3612,34541290,40
3613,34541286,31
3614,34541284,11
3615,34541277,17
3616,34541275,31
3617,34541237,32
3618,34541225,19
3619,34541214,10
3620,34541210,56
3621,34541201,18
3622,34541195,9
3623,34541184,35
3624,34541181,19
3625,34541180,46
3626,34541178,24
3627,34541177,51
3628,34541171,16
3629,34541026,19
3630,34541167,22
3631,34541160,13
3632,34541156,29
3633,34541153,21
3634,34541148,13
3635,34541143,26
3636,34541142,40
3637,34541137,30
3638,34541135,13
3639,34541132,11
3640,34541118,27
3641,34541110,20
3642,34541099,18
3643,34541097,47
3644,34541091,42
3645,34541087,30
3646,34541085,23
3647,34541084,57
3648,34541081,31
3649,34541069,33
3650,34541061,29
3651,34541056,33
3652,34541036,19
3653,34540717,25
3654,34541010,38
3655,34541009,14
3656,34541007,49
3657,34541000,30
3658,34540997,41
3659,34540978,23
3660,34540977,27
3661,34540970,9
3662,34540749,304
3663,34540961,58
3664,34540960,53
3665,34540959,14
3666,34540941,30
3667,34540940,16
3668,34540928,88
3669,34540926,22
3670,34540925,38
3671,34540510,82
3672,34540917,21
3673,34540910,23
3674,34540907,15
3675,34540905,33
3676,34540902,24
3677,34540898,32
3678,34540897,10
3679,34540895,17
3680,34540892,15
3681,34540879,40
3682,34540876,40
3683,34540859,15
3684,34540858,53
3685,34540857,13
3686,34540856,24
3687,34540854,84
3688,34540849,24
3689,34540848,12
3690,34540845,39
3691,34540844,48
3692,34540838,36
3693,34540820,20
3694,34540818,21
3695,34540809,22
3696,34540805,19
3697,34540804,37
3698,34540801,28
3699,34540799,11
3700,34540798,14
3701,34540797,24
3702,34540795,25
3703,34540796,20
3704,34540791,99
3705,34540788,15
3706,34540616,42
3707,34540785,26
3708,34540784,15
3709,34540783,53
3710,34540781,14
3711,34540780,22
3712,34540777,91
3713,34540771,40
3714,34540769,34
3715,34540768,22
3716,34540765,40
3717,34540766,22
3718,34540762,23
3719,34540758,45
3720,34540757,30
3721,34540754,16
3722,34540751,17
3723,34540748,24
3724,34540740,47
3725,34540589,41
3726,34540737,19
3727,34540734,17
3728,34540732,27
3729,34540731,45
3730,34540729,55
3731,34540722,31
3732,34540720,22
3733,34540710,24
3734,34540706,19
3735,34540704,22
3736,34540696,32
3737,34540684,25
3738,34540682,25
3739,34540673,17
3740,34540637,21
3741,34540672,12
3742,34540667,47
3743,34540661,10
3744,34540657,21
3745,34540647,17
3746,34540636,22
3747,34540634,19
3748,34540633,23
3749,34540629,19
3750,34540625,20
3751,34540624,19
3752,34540621,13
3753,34540617,18
3754,34540613,32
3755,34540610,24
3756,34540599,17
3757,34540597,24
3758,34540596,21
3759,34540595,23
3760,34540594,11
3761,34540581,10
3762,34540579,53
3763,34540580,21
3764,34540578,57
3765,34540570,11
3766,34540568,15
3767,34540567,10
3768,34540566,26
3769,34540565,10
3770,34540556,12
3771,34540553,14
3772,34540548,28
3773,34540547,12
3774,34540545,20
3775,34540539,15
3776,34540535,21
3777,34540525,12
3778,34540518,46
3779,34540516,14
3780,34540509,12
3781,34540505,17
3782,34540501,11
3783,34540495,49
3784,34540493,11
3785,34540489,46
3786,34540466,19
3787,34540361,13
3788,34540297,9
3789,34540265,66
3790,34540248,14
3791,34540166,28
3792,34540068,19
3793,34540048,79
3794,34540045,35
3795,34539974,27
3796,34539942,58
3797,34539919,31
3798,34539784,17
3799,34539361,66
3800,34539301,12
3801,34539242,25
3802,34539063,41
3803,34538898,11
3804,34538711,25
3805,34538703,36
3806,34538587,10
3807,34538485,42
3808,34538448,11
3809,34538326,10
3810,34537988,20
3811,34537852,14
3812,34537891,16
3813,34537622,56
3814,34537555,27
3815,34537426,81
3816,34537348,83
3817,34537320,33
3818,34537183,46
3819,34537142,23
3820,34537139,11
3821,34537063,72
3822,34537056,53
3823,34536948,84
3824,34536873,61
3825,34536831,31
3826,34536781,27
3827,34536656,31
3828,34536631,33
3829,34536382,51
3830,34536357,119
3831,34536257,15
3832,34483718,601
3833,34536146,60
3834,34536084,24
3835,34536080,32
3836,34536049,23
3837,34535989,53
3838,34535916,12
3839,34535898,86
3840,34535872,30
3841,34507451,254
3842,34535770,40
3843,34535739,51
3844,34535688,34
3845,34535652,71
3846,34535643,10
3847,34535613,35
3848,34535560,86
3849,34535504,17
3850,34535435,35
3851,34535416,73
3852,34535385,33
3853,34535317,73
3854,34535229,68
3855,34535218,13
3856,34535179,87
3857,34535173,52
3858,34535079,68
3859,34535052,26
3860,24358037,31
3861,34534978,68
3862,34534878,12
3863,34534877,105
3864,34534745,81
3865,34534625,44
3866,34534623,96
3867,34534499,86
3868,34534497,43
3869,34534437,34
3870,34534362,106
3871,34534321,38
3872,34534161,74
3873,34534126,79
3874,34534091,124
3875,34534080,13
3876,34534054,32
3877,34533989,81
3878,34533957,46
3879,34533954,94
3880,34533870,68
3881,34533807,76
3882,34533802,100
3883,34533728,28
3884,34533638,77
3885,34533590,38
3886,34533527,77
3887,34533036,13
3888,34532824,47
3889,34532755,11
3890,34532497,30
3891,34532470,13
3892,34532427,29
3893,34532352,34
3894,34532322,36
3895,34532307,35
3896,34532294,29
3897,34532221,32
3898,34532210,26
3899,34532190,36
3900,34532174,27
3901,34532170,20
3902,34532167,32
3903,34532093,35
3904,34532074,29
3905,34532046,248
3906,34531912,36
3907,34531907,40
3908,34531877,19
3909,34065898,20
3910,34531798,15
3911,34531608,33
3912,34531606,16
3913,34531502,13
3914,34531460,15
3915,34531441,18
3916,34531282,77
3917,34531029,12
3918,34530832,33
3919,34530655,58
3920,34021639,318
3921,34529742,10
3922,34528797,86
3923,34527189,146
3924,34527166,32
3925,34527014,32
3926,34526283,63
3927,34526085,40
3928,34525946,43
3929,34525894,45
3930,34525563,35
3931,34524094,14
3932,34523527,24
3933,34523203,84
3934,34522066,21
3935,34521179,9
3936,34520489,26
3937,34518659,12
3938,34477203,366
3939,34514995,37
3940,34514874,34
3941,34514784,30
3942,34514654,17
3943,34514587,33
3944,34514486,31
3945,34513595,42
3946,34513575,66
3947,34513299,13
3948,34512838,26
3949,34512204,36
3950,34504984,30
3951,34504899,36
3952,34504590,30
3953,34504198,30
3954,33234396,285
3955,34503831,22
3956,34503727,28
3957,34503683,30
3958,34503369,39
3959,34503168,27
3960,34502959,8
3961,34501372,16
3962,34498137,13
3963,34496410,21
3964,34495866,19
3965,34495467,14
3966,34495163,26
3967,34493965,55
3968,34493938,354
3969,34492249,28
3970,34492132,91
3971,34492057,24
3972,34491395,41
3973,34487536,76
3974,34486783,45
3975,34334417,1039
3976,34483567,29
3977,34165788,295
3978,34480268,215
3979,34480005,9
3980,34479647,1428
3981,34478957,15
3982,34477961,39
3983,34477571,1557
3984,34477376,60
3985,34477334,32
3986,34477039,39
3987,34476899,15
3988,34476480,42
3989,34476427,36
3990,34476141,31
3991,34476102,33
3992,34475994,23
3993,34475805,173
3994,34475865,37
3995,34469602,28
3996,34469585,45
3997,34468884,47
3998,34468751,33
3999,34468716,11
4000,34468324,36
4001,34468309,61
4002,34468261,18
4003,34466990,15
4004,34466346,65
4005,34465792,37
4006,34465394,427
4007,23589123,31
4008,34324387,461
4009,34462586,194
4010,34462205,13
4011,34459791,67
4012,34458245,17
4013,34458018,33
4014,34457849,24
4015,34457684,32
4016,34457671,38
4017,34457585,31
4018,34457327,22
4019,34457305,31
4020,34457107,31
4021,34457005,41
4022,34456961,44
4023,34456852,21
4024,34456722,39
4025,34456556,32
4026,34450052,1050
4027,34453833,25
4028,34453396,21
4029,34434216,95
4030,34451074,30
4031,34450850,35
4032,34450496,23
4033,34450437,24
4034,34450313,14
4035,34449797,26
4036,34448128,22
4037,34447552,301
4038,34447160,55
4039,34443577,20
4040,34443306,242
4041,34440934,37
4042,33586391,95
4043,34440810,44
4044,34440378,36
4045,34440221,52
4046,34438235,35
4047,34310539,84
4048,34437246,154
4049,34436899,18
4050,25005163,90
4051,34434996,52
4052,34434624,43
4053,34423030,145
4054,34434196,18
4055,34433933,8
4056,32282865,83
4057,34433089,11
4058,34432618,47
4059,34432117,111
4060,34372741,184
4061,34430911,17
4062,34430410,37
4063,34429843,32
4064,34429662,46
4065,34429355,44
4066,30392671,89
4067,34428386,20
4068,34428373,46
4069,34428016,185
4070,34427620,29
4071,34427607,121
4072,34427307,69
4073,34427142,77
4074,34427107,26
4075,34427016,22
4076,34426598,28
4077,34310501,63
4078,34425548,216
4079,34425417,52
4080,34275512,218
4081,34424642,39
4082,34424482,21
4083,34424457,23
4084,34424400,137
4085,34424337,30
4086,34424242,31
4087,34424241,79
4088,34423783,38
4089,34424160,23
4090,34424127,26
4091,34424110,26
4092,34424106,16
4093,34424100,34
4094,34423757,43
4095,34424082,43
4096,34423906,260
4097,34423796,23
4098,34423738,97
4099,34423684,17
4100,34423129,11
4101,34423110,29
4102,34423061,36
4103,34422843,126
4104,34421151,24
4105,34421041,34
4106,34420992,144
4107,34420739,63
4108,34420092,13
4109,34417215,36
4110,34417016,29
4111,34416657,33
4112,34416545,28
4113,34416273,26
4114,34415325,14
4115,34411396,8
4116,34409163,25
4117,34405185,22
4118,34404250,26
4119,34402774,26
4120,34399858,8
4121,34394327,45
4122,34393528,31
4123,34393192,10
4124,31544159,28
4125,34153159,68
4126,34390437,8
4127,34388218,31
4128,34388146,41
4129,34387550,8
4130,34387164,43
4131,34386660,13
4132,34386304,8
4133,34386120,27
4134,34386064,24
4135,34385906,27
4136,34385162,59
4137,34380903,35
4138,34380837,8
4139,34378938,12
4140,34378128,138
4141,34377971,82
4142,34377208,19
4143,34376979,28
4144,34375911,72
4145,34375180,22
4146,34373276,25
4147,34372547,59
4148,34372513,40
4149,34370499,14
4150,34367501,28
4151,34366404,124
4152,34366090,43
4153,34365824,12
4154,34365807,18
4155,34364476,25
4156,34363903,30
4157,34220867,16
4158,34363712,29
4159,34362394,18
4160,34360580,14
4161,34359870,16
4162,34359247,28
4163,34356673,13
4164,34356613,17
4165,34356509,12
4166,34356074,11
4167,34356052,18
4168,34355954,9
4169,34355827,12
4170,34355564,22
4171,34354979,79
4172,34354582,28
4173,34353189,29
4174,34353115,44
4175,34348026,17
4176,34347677,10
4177,34346399,23
4178,34345595,15
4179,34345134,20
4180,34344001,26
4181,34343911,25
4182,34343271,10
4183,34342708,22
4184,34342273,33
4185,34342169,9
4186,34342033,29
4187,34341865,26
4188,34339503,17
4189,34335396,23
4190,34332936,29
4191,34331916,57
4192,34330540,88
4193,34330486,75
4194,34329556,13
4195,34328645,48
4196,34328092,30
4197,34327790,33
4198,34326979,30
4199,34326499,31
4200,34326493,27
4201,34323309,50
4202,34322302,57
4203,34322051,29
4204,34321076,11
4205,34320592,31
4206,34318993,17
4207,34317359,99
4208,34314304,19
4209,34313737,38
4210,34313648,25
4211,34313128,12
4212,34312635,15
4213,34312346,16
4214,34309751,83
4215,34309509,17
4216,34309303,37
4217,34309051,14
4218,34307741,34
4219,34305934,404
4220,34305129,43
4221,34302968,20
4222,34302553,39
4223,34302439,48
4224,33218282,233
4225,34299559,8
4226,34297371,49
4227,34297340,193
4228,34297081,39
4229,34296645,42
4230,34296638,65
4231,34278248,95
4232,34295429,38
4233,34295102,32
4234,34294947,38
4235,34292556,72
4236,34292417,42
4237,34288830,48
4238,34288201,76
4239,34287869,40
4240,34287672,44
4241,34287395,41
4242,34286610,242
4243,34285496,20
4244,34284259,216
4245,34281598,17
4246,34281404,32
4247,34279664,72
4248,34278946,213
4249,34277803,116
4250,34245156,74
4251,34277431,116
4252,34275514,38
4253,34275284,9
4254,34273484,12
4255,34272308,30
4256,34270290,34
4257,34269551,53
4258,34268876,86
4259,34266051,10
4260,34265393,39
4261,34264606,46
4262,34264289,36
4263,34264063,13
4264,34263770,21
4265,34262566,45
4266,34261561,11
4267,34260541,9
4268,34259633,32
4269,34258052,33
4270,34254144,20
4271,34250906,126
4272,33847595,17
4273,34250250,68
4274,34249732,138
4275,34247859,24
4276,34246612,34
4277,34245688,64
4278,34244867,61
4279,34058316,36
4280,34244366,77
4281,23673136,15
4282,28312762,16
4283,34241516,16
4284,34240467,9
4285,34239344,13
4286,34238219,20
4287,34236406,51
4288,34235279,20
4289,34232955,844
4290,34229034,103
4291,34228734,28
4292,34227938,27
4293,34223537,12
4294,34221350,33
4295,34219318,15
4296,34218859,19
4297,34217567,38
4298,34215653,123
4299,34214945,30
4300,34214440,26
4301,34208077,32
4302,34207952,42
4303,34207842,32
4304,34207734,18
4305,34207461,12
4306,34206980,40
4307,34206889,13
4308,34202142,30
4309,34200875,22
4310,34195441,67
4311,34193878,13
4312,34190605,76
4313,34190228,23
4314,34183449,16
4315,34182116,20
4316,34180721,51
4317,33565173,90
4318,34176784,22
4319,34175716,17
4320,34171532,346
4321,34170769,10
4322,34167716,49
4323,34167644,22
4324,34165906,80
4325,34165259,394
4326,34165031,44
4327,34161486,72
4328,34161370,84
4329,34161353,95
4330,34160185,21
4331,34156524,12
4332,34156402,618
4333,34156132,49
4334,34152459,260
4335,33975305,38
4336,34150639,38
4337,34148810,9
4338,34148524,36
4339,34025379,163
4340,34147730,18
4341,34143724,15
4342,34143415,35
4343,34142076,88
4344,34142061,20
4345,34139694,55
4346,34139622,46
4347,34136671,79
4348,34135170,14
4349,34133406,75
4350,34131991,71
4351,34131707,75
4352,34131452,37
4353,34131346,94
4354,34128686,106
4355,34128242,43
4356,34127571,10
4357,34122817,20
4358,34120748,16
4359,34118225,15
4360,27588790,216
4361,34116728,8
4362,34107596,29
4363,34097434,18
4364,34094659,23
4365,34093888,14
4366,34090933,12
4367,34088374,241
4368,34086094,19
4369,34082281,10
4370,34075645,24
4371,34073614,15
4372,34072240,24
4373,34069833,13
4374,34067848,48
4375,34067456,25
4376,34065363,45
4377,34063431,357
4378,34057801,19
4379,34057063,69
4380,34055000,77
4381,34053879,69
4382,34049587,15
4383,34049398,28
4384,34045178,21
4385,34044486,53
4386,34044391,21
4387,34044032,30
4388,34043738,43
4389,34043678,51
4390,34040381,143
4391,34038843,16
4392,34038338,20
4393,34038140,20
4394,34037920,22
4395,34037679,85
4396,34037435,41
4397,34036244,76
4398,34034114,70
4399,34033679,24
4400,31707519,29
4401,34030886,10
4402,34027813,32
4403,34027058,70
4404,34026956,33
4405,34024550,52
4406,34024384,63
4407,34023621,17
4408,34022590,22
4409,34022470,22
4410,34021728,9
4411,34020713,29
4412,34020185,114
4413,34018654,21
4414,34018166,9
4415,34017576,39
4416,34017099,570
4417,27099713,121
4418,34016962,18
4419,34016913,511
4420,34016727,17
4421,34016384,55
4422,34015865,32
4423,34011342,27
4424,33890154,55
4425,34004751,28
4426,34003325,35
4427,34002832,11
4428,33998148,76
4429,33996559,191
4430,33994838,51
4431,33992088,26
4432,33989277,11
4433,33987117,28
4434,33981389,42
4435,33980013,84
4436,33979581,78
4437,33978926,85
4438,33978536,83
4439,33977983,17
4440,33976061,16
4441,33972677,9
4442,33972240,11
4443,33972159,11
4444,33969553,24
4445,33968764,46
4446,33968414,54
4447,33968096,45
4448,33967416,45
4449,33966979,40
4450,33966638,77
4451,33965877,77
4452,33965348,70
4453,33965302,23
4454,33965066,81
4455,33962006,15
4456,33959791,24
4457,33959266,51
4458,33958700,47
4459,33958346,24
4460,33958075,50
4461,33956557,13
4462,33956449,22
4463,33955261,77
4464,33950869,46
4465,33950171,19
4466,33949579,26
4467,33949058,64
4468,33948894,40
4469,33948001,46
4470,33947767,52
4471,33947621,45
4472,33946415,27
4473,33945713,70
4474,33945119,18
4475,33943155,29
4476,33943130,14
4477,33942018,51
4478,33941081,15
4479,33940410,19
4480,33939659,17
4481,33939366,45
4482,33938758,50
4483,33938454,42
4484,33938181,44
4485,33937894,43
4486,33936600,66
4487,33936334,78
4488,33936100,79
4489,33935861,68
4490,33935734,14
4491,33935332,29
4492,33923398,101
4493,33921992,146
4494,33920744,25
4495,33920492,23
4496,33920204,21
4497,33919884,48
4498,33919528,42
4499,33918840,43
4500,33918348,52
4501,33917996,48
4502,33917619,86
4503,33916662,14
4504,33916064,77
4505,33915309,73
4506,33914986,73
4507,33912542,16
4508,33909648,17
4509,33908470,16
4510,33907143,43
4511,33906801,47
4512,33906007,46
4513,33905690,47
4514,33905245,38
4515,33904758,79
4516,33904380,73
4517,33897899,162
4518,33897234,14
4519,33896653,77
4520,33896130,73
4521,33895334,22
4522,33894933,25
4523,33893984,46
4524,33893590,47
4525,33893110,71
4526,33892774,72
4527,33892340,23
4528,33891890,22
4529,33891353,37
4530,33890911,42
4531,33890580,47
4532,33884291,46
4533,33883782,77
4534,33882903,155
4535,33882624,29
4536,33882440,45
4537,33881675,18
4538,33881206,17
4539,33881083,17
4540,33880770,73
4541,33880401,17
4542,33880362,70
4543,33879082,23
4544,33878735,23
4545,33878270,132
4546,33083576,973
4547,33869977,26
4548,33862122,106
4549,33861946,30
4550,33859042,10
4551,33847295,26
4552,33844430,13
4553,33839094,26
4554,33823278,94
4555,33821279,26
4556,33802450,75
4557,33802384,12
4558,33801887,73
4559,33801292,70
4560,33800822,72
4561,33800338,46
4562,33790839,34
4563,33790123,77
4564,33781108,40
4565,33780497,46
4566,33779937,50
4567,33778957,73
4568,33778169,73
4569,33777179,78
4570,33776087,27
4571,33753014,76
4572,33752329,68
4573,33751660,78
4574,33743684,67
4575,33742976,94
4576,32429590,365
4577,33742384,76
4578,33740396,38
4579,33740186,57
4580,33740014,564
4581,33739645,44
4582,33738983,45
4583,33737951,20
4584,33732645,20
4585,33730600,23
4586,33730259,50
4587,33729415,46
4588,33728605,68
4589,33719044,43
4590,33714880,12
4591,33711642,14
4592,33708912,48
4593,33708330,53
4594,33707751,44
4595,33707269,17
4596,33707199,48
4597,33706543,89
4598,33704865,77
4599,33704371,38
4600,33704269,83
4601,33700818,154
4602,33697831,45
4603,33697236,52
4604,33696156,42
4605,33694920,86
4606,33693818,82
4607,33687071,47
4608,33686507,44
4609,33685758,13
4610,33683973,75
4611,33683380,72
4612,33682932,78
4613,33676168,43
4614,33674770,16
4615,33673373,90
4616,33672570,153
4617,33665976,21
4618,33655539,27
4619,33645256,91
4620,33636525,31
4621,33624918,44
4622,33617785,75
4623,33617342,21
4624,33617083,83
4625,33616004,90
4626,33613529,44
4627,33611800,52
4628,33611769,12
4629,33611012,47
4630,33610269,41
4631,33606726,17
4632,33604886,77
4633,33604142,82
4634,33604038,14
4635,33602145,82
4636,33602104,94
4637,33565087,160
4638,33598901,54
4639,33598744,25
4640,33598052,31
4641,33597346,35
4642,33597047,51
4643,33595447,44
4644,33594655,52
4645,33587407,457
4646,33582280,112
4647,32419750,27
4648,33573102,362
4649,33572972,64
4650,33571826,63
4651,33567852,38
4652,33567425,18
4653,33345874,422
4654,33565327,151
4655,33564032,18
4656,33563619,50
4657,33563160,34
4658,33554220,12
4659,33546148,49
4660,33544820,47
4661,33540442,135
4662,33496236,46
4663,33484685,57
4664,33449945,49
4665,33441051,86
4666,33440409,87
4667,33439909,80
4668,33439222,79
4669,33438453,57
4670,33437760,56
4671,33434531,46
4672,33432650,53
4673,26845984,62
4674,33423210,75
4675,33421732,76
4676,33420346,45
4677,33419698,49
4678,33419073,48
4679,33418417,54
4680,33416634,11
4681,31366598,15
4682,33409503,87
4683,33408397,112
4684,33407916,76
4685,33406249,44
4686,33397480,77
4687,33396301,50
4688,33396252,21
4689,33395541,49
4690,33387463,78
4691,33386750,76
4692,33386021,88
4693,33384392,50
4694,33382710,47
4695,33372305,79
4696,33370579,72
4697,33368314,40
4698,33367411,42
4699,33366785,53
4700,33357917,108
4701,33355966,43
4702,33354565,40
4703,33346673,62
4704,33345216,83
4705,33344215,73
4706,33343321,75
4707,33342537,41
4708,33341282,40
4709,33340399,41
4710,33339614,50
4711,33322371,239
4712,33332417,84
4713,33331830,78
4714,33315899,45
4715,33312039,85
4716,33308880,27
4717,33308013,29
4718,33307527,18
4719,33305066,49
4720,33299134,33
4721,25715702,32
4722,33290814,46
4723,33289967,48
4724,33289053,138
4725,33288537,43
4726,33286542,498
4727,33284120,288
4728,33278586,22
4729,33272645,48
4730,33271598,102
4731,33271196,44
4732,33268267,107
4733,33263397,233
4734,33260514,25
4735,33258591,22
4736,33257965,43
4737,33257403,20
4738,33257359,46
4739,33254615,65
4740,33254257,44
4741,33253372,46
4742,33244200,26
4743,33243330,22
4744,33242449,23
4745,33242401,399
4746,26434963,21
4747,33241743,24
4748,33241007,43
4749,33239864,52
4750,33238673,204
4751,33238164,51
4752,33235975,61
4753,33233072,28
4754,33231837,35
4755,33231172,21
4756,33230354,134
4757,33228684,69
4758,33227227,46
4759,33226432,48
4760,33225246,15
4761,33224437,13
4762,33221039,148
4763,33219455,19
4764,33218527,19
4765,33217990,24
4766,33216911,23
4767,33215705,44
4768,33214862,49
4769,33214594,455
